year,month,day,team,opponent,location,teamscore,oppscore
2019,12,29,Kansas St.,Tulsa,H,69,67
2019,11,5,Kansas St.,North Dakota St.,H,67,54
2020,2,3,Kansas St.,Baylor,H,67,73
2019,12,7,Kansas St.,Marquette,H,65,73
2019,12,21,Kansas St.,Saint Louis,H,63,66
2020,1,14,Kansas St.,Texas Tech,H,63,77
2019,11,19,Kansas St.,Ark.-Pine Bluff,H,62,51
2020,1,29,Kansas St.,Oklahoma,H,61,53
2020,2,11,Kansas St.,Oklahoma St.,H,59,64
2020,2,22,Kansas St.,Texas,H,59,70
2020,2,29,Kansas St.,Kansas,H,58,62
2020,1,7,Kansas St.,TCU,H,57,59
2019,12,14,Kansas St.,Mississippi St.,N,61,67
2019,11,27,Kansas St.,Bradley,N,60,73
2019,11,25,Kansas St.,Pittsburgh,N,59,63
2019,12,13,Kennesaw St.,Gardner-Webb,H,85,61
2019,12,7,Kennesaw St.,FIU,H,81,84
2019,12,22,Kennesaw St.,Wofford,H,70,83
2020,2,8,Kennesaw St.,Lipscomb,H,66,72
2020,1,25,Kennesaw St.,Jacksonville,H,64,83
2020,1,23,Kennesaw St.,North Ala.,H,58,78
2020,2,13,Kennesaw St.,FGCU,H,58,70
2020,1,2,Kennesaw St.,North Florida,H,57,76
2020,2,29,Kennesaw St.,NJIT,H,55,76
2020,1,4,Kennesaw St.,Stetson,H,54,57
2020,2,27,Kennesaw St.,Liberty,H,52,76
2019,11,23,Kennesaw St.,Iona,N,52,75
2019,11,22,Kennesaw St.,Monmouth,N,40,71
2019,12,21,Kent St.,Hampton,H,103,64
2020,2,21,Kent St.,Buffalo,H,98,104
2019,12,3,Kent St.,Detroit Mercy,H,92,57
2020,2,15,Kent St.,Ohio,H,87,72
2020,1,7,Kent St.,Toledo,H,84,77
2020,3,3,Kent St.,Bowling Green,H,83,69
2019,12,7,Kent St.,Cleveland St.,H,81,59
2020,1,11,Kent St.,Central Mich.,H,79,73
2019,11,30,Kent St.,Stetson,H,77,53
2019,11,19,Kent St.,Purdue Fort Wayne,H,75,68
2020,2,25,Kent St.,Miami (OH),H,74,61
2020,1,21,Kent St.,Northern Ill.,H,69,76
2020,1,31,Kent St.,Akron,H,68,67
2020,2,4,Kent St.,Ball St.,H,54,62
2019,12,17,Kent St.,N.C. A&T,N,85,71
2019,12,16,Kent St.,UC Irvine,N,68,74
2019,11,8,Kentucky,Eastern Ky.,H,91,49
2020,1,21,Kentucky,Georgia,H,89,79
2019,12,7,Kentucky,Fairleigh Dickinson,H,83,52
2019,11,18,Kentucky,Utah Valley,H,82,74
2019,11,22,Kentucky,Mount St. Mary's,H,82,62
2019,11,24,Kentucky,Lamar University,H,81,56
2020,2,4,Kentucky,Mississippi St.,H,80,72
2019,12,28,Kentucky,Louisville,H,78,70
2020,1,11,Kentucky,Alabama,H,76,67
2020,2,29,Kentucky,Auburn,H,73,66
2020,3,3,Kentucky,Tennessee,H,73,81
2020,1,4,Kentucky,Missouri,H,71,59
2020,1,29,Kentucky,Vanderbilt,H,71,62
2019,11,29,Kentucky,UAB,H,69,58
2019,12,14,Kentucky,Georgia Tech,H,67,53
2020,2,15,Kentucky,Ole Miss,H,67,62
2020,2,22,Kentucky,Florida,H,65,59
2019,11,12,Kentucky,Evansville,H,64,67
2019,11,5,Kentucky,Michigan St.,N,69,62
2019,12,18,Kentucky,Utah,N,66,69
2019,12,21,Kentucky,Ohio St.,N,65,71
2019,12,14,La Salle,Morgan St.,H,85,68
2020,2,8,La Salle,Saint Joseph's,H,83,66
2020,1,29,La Salle,Saint Louis,H,76,77
2019,12,18,La Salle,Wagner,H,74,60
2020,2,29,La Salle,St. Bonaventure,H,73,65
2019,12,28,La Salle,Bucknell,H,71,59
2019,11,9,La Salle,Iona,H,70,64
2019,12,21,La Salle,Fairleigh Dickinson,H,66,58
2019,11,16,La Salle,Temple,H,65,70
2020,1,25,La Salle,VCU,H,65,76
2020,3,4,La Salle,Massachusetts,H,64,75
2020,1,11,La Salle,George Mason,H,63,76
2020,1,2,La Salle,Dayton,H,58,84
2020,2,19,La Salle,Fordham,H,58,49
2020,2,12,La Salle,Richmond,H,47,74
2019,11,27,La Salle,South Alabama,N,81,76
2019,11,25,La Salle,Murray St.,N,75,64
2019,11,26,La Salle,Wright St.,N,72,70
2020,2,22,La.-Monroe,Louisiana,H,83,77
2020,1,2,La.-Monroe,Troy,H,79,63
2019,11,26,La.-Monroe,Northwestern St.,H,77,69
2019,11,9,La.-Monroe,Alcorn,H,73,72
2019,12,19,La.-Monroe,Little Rock,H,72,73
2020,1,4,La.-Monroe,South Alabama,H,69,49
2020,2,8,La.-Monroe,Georgia St.,H,69,77
2020,2,6,La.-Monroe,Ga. Southern,H,65,67
2020,1,16,La.-Monroe,Texas St.,H,63,64
2019,12,10,La.-Monroe,Grambling,H,61,66
2019,12,21,La.-Monroe,Arkansas St.,H,59,62
2020,1,18,La.-Monroe,UT Arlington,H,58,78
2020,3,3,La.-Monroe,Appalachian St.,H,57,61
2019,11,19,Lafayette,Penn,H,86,75
2020,1,8,Lafayette,Holy Cross,H,82,64
2020,2,1,Lafayette,American,H,82,70
2019,11,24,Lafayette,Fairleigh Dickinson,H,80,75
2020,1,22,Lafayette,Army West Point,H,74,94
2019,11,16,Lafayette,Delaware,H,73,81
2020,1,15,Lafayette,Colgate,H,71,67
2020,2,23,Lafayette,Loyola Maryland,H,68,70
2020,1,5,Lafayette,Bucknell,H,66,78
2019,11,5,Lafayette,Columbia,H,65,63
2020,2,29,Lafayette,Navy,H,62,60
2020,2,19,Lafayette,Boston U.,H,61,59
2020,2,8,Lafayette,Lehigh,H,59,62
2020,2,26,Lamar University,UIW,H,86,66
2019,12,18,Lamar University,Southeastern La.,H,79,73
2020,2,15,Lamar University,Houston Baptist,H,79,69
2020,2,22,Lamar University,A&M-Corpus Christi,H,79,62
2019,11,15,Lamar University,Mount St. Mary's,H,76,61
2020,1,15,Lamar University,Sam Houston St.,H,75,80
2020,2,5,Lamar University,Central Ark.,H,74,67
2019,12,7,Lamar University,Rice,H,73,60
2020,3,7,Lamar University,McNeese,H,66,70
2020,1,4,Lamar University,Abilene Christian,H,62,74
2020,1,25,Lamar University,SFA,H,62,70
2020,1,8,Lamar University,Nicholls St.,H,52,61
2020,2,12,Lehigh,Holy Cross,H,89,82
2020,1,15,Lehigh,Navy,H,83,88
2020,1,11,Lehigh,American,H,82,73
2020,2,1,Lehigh,Army West Point,H,79,80
2020,1,5,Lehigh,Loyola Maryland,H,78,71
2020,2,23,Lehigh,Bucknell,H,69,60
2019,12,7,Lehigh,Yale,H,65,78
2019,11,5,Lehigh,Monmouth,H,62,66
2020,2,26,Lehigh,Boston U.,H,57,55
2020,1,25,Lehigh,Lafayette,H,56,74
2020,2,5,Lehigh,Colgate,H,51,81
2020,1,30,Liberty,Kennesaw St.,H,83,45
2020,2,20,Liberty,North Florida,H,82,77
2020,2,22,Liberty,Stetson,H,77,49
2020,1,18,Liberty,Lipscomb,H,67,60
2019,11,8,Liberty,Radford,H,66,60
2019,11,10,Liberty,UMES,H,66,55
2019,11,12,Liberty,South Carolina St.,H,65,39
2020,1,9,Liberty,North Ala.,H,63,52
2020,2,15,Liberty,NJIT,H,62,49
2020,2,1,Liberty,FGCU,H,61,46
2019,11,19,Liberty,Navy,H,55,48
2020,1,11,Liberty,Jacksonville,H,54,37
2019,11,22,Liberty,Morgan St.,N,89,48
2019,12,21,Liberty,Akron,N,80,67
2019,11,23,Liberty,Rice,N,71,59
2019,12,8,Liberty,Grand Canyon,N,70,61
2019,12,20,Liberty,Towson,N,66,54
2019,11,24,Liberty,Kansas City,N,62,49
2020,1,9,Lipscomb,Kennesaw St.,H,85,73
2020,1,23,Lipscomb,Jacksonville,H,85,89
2020,1,25,Lipscomb,North Florida,H,85,73
2019,12,17,Lipscomb,Tennessee Tech,H,78,60
2020,2,13,Lipscomb,NJIT,H,77,63
2020,2,29,Lipscomb,Liberty,H,77,71
2019,11,9,Lipscomb,Middle Tenn.,H,70,73
2020,1,11,Lipscomb,North Ala.,H,69,82
2019,11,20,Lipscomb,Belmont,H,67,73
2020,2,15,Lipscomb,FGCU,H,64,54
2020,2,1,Lipscomb,Stetson,H,53,55
2020,1,30,Little Rock,Coastal Carolina,H,96,79
2020,2,1,Little Rock,Appalachian St.,H,93,86
2020,1,4,Little Rock,UT Arlington,H,92,89
2020,2,29,Little Rock,Louisiana,H,91,69
2020,2,8,Little Rock,Arkansas St.,H,90,87
2019,12,10,Little Rock,Tennessee St.,H,86,62
2020,1,22,Little Rock,Troy,H,81,63
2020,1,6,Little Rock,Ga. Southern,H,79,73
2020,2,27,Little Rock,La.-Monroe,H,79,63
2020,1,2,Little Rock,Texas St.,H,72,68
2019,11,26,Little Rock,St. Francis Brooklyn,H,67,56
2019,11,27,Little Rock,Alcorn,H,67,50
2019,11,30,Little Rock,ETSU,H,63,67
2020,1,11,Little Rock,South Alabama,H,43,52
2020,1,9,LIU,Central Conn. St.,H,90,78
2020,1,23,LIU,Saint Francis (PA),H,86,81
2020,1,11,LIU,Fairleigh Dickinson,H,84,70
2019,12,20,LIU,Delaware,H,82,75
2020,2,18,LIU,St. Francis Brooklyn,H,77,87
2019,11,8,LIU,UMass Lowell,H,74,87
2020,2,27,LIU,Wagner,H,74,66
2020,2,15,LIU,Sacred Heart,H,72,80
2020,2,8,LIU,Merrimack,H,67,64
2020,1,25,LIU,Robert Morris,H,66,71
2020,2,6,LIU,Mount St. Mary's,H,63,67
2019,12,22,LIU,Saint Peter's,H,58,69
2019,11,28,LIU,North Florida,N,92,95
2019,11,29,LIU,Cal Poly,N,82,69
2019,12,7,LMU (CA),Grambling,H,83,67
2019,12,13,LMU (CA),Prairie View,H,79,76
2020,1,23,LMU (CA),Portland,H,77,65
2019,12,28,LMU (CA),Morgan St.,H,71,74
2020,2,1,LMU (CA),Pepperdine,H,67,68
2020,2,29,LMU (CA),San Francisco,H,67,69
2019,12,19,LMU (CA),Portland St.,H,66,76
2019,11,16,LMU (CA),Colorado St.,H,64,74
2020,1,2,LMU (CA),San Diego,H,64,58
2020,1,11,LMU (CA),Gonzaga,H,62,87
2020,1,25,LMU (CA),Saint Mary's (CA),H,62,73
2019,12,1,LMU (CA),Southern Utah,H,61,51
2020,2,13,LMU (CA),BYU,H,54,77
2019,12,22,LMU (CA),Cal St. Fullerton,H,53,46
2020,2,27,LMU (CA),Pacific,H,53,60
2019,11,21,LMU (CA),Air Force,N,78,64
2020,3,5,LMU (CA),San Diego,N,75,61
2019,11,22,LMU (CA),Indiana St.,N,60,72
2020,3,6,LMU (CA),San Francisco,N,53,82
2019,11,24,LMU (CA),Duquesne,N,50,71
2020,1,16,Long Beach St.,UC Davis,H,82,85
2020,3,5,Long Beach St.,Cal Poly,H,80,73
2019,11,9,Long Beach St.,San Diego,H,74,62
2019,12,21,Long Beach St.,Utah Valley,H,68,65
2020,2,15,Long Beach St.,UC Riverside,H,65,63
2020,2,22,Long Beach St.,Hawaii,H,64,60
2020,2,26,Long Beach St.,CSUN,H,64,73
2019,12,19,Long Beach St.,Southern Utah,H,63,84
2020,1,22,Long Beach St.,UC Irvine,H,63,56
2020,1,18,Long Beach St.,Cal St. Fullerton,H,62,66
2020,2,1,Long Beach St.,UC Santa Barbara,H,62,87
2019,12,7,Long Beach St.,Pacific,H,46,65
2019,12,1,Long Beach St.,Penn,N,79,95
2019,11,29,Long Beach St.,Wake Forest,N,75,88
2019,11,28,Long Beach St.,Providence,N,66,65
2019,12,19,Longwood,The Citadel,H,99,102
2019,11,14,Longwood,St. Francis Brooklyn,H,86,77
2019,11,12,Longwood,UMES,H,85,55
2020,2,15,Longwood,Hampton,H,76,68
2020,2,6,Longwood,Charleston So.,H,71,63
2020,2,8,Longwood,Winthrop,H,68,70
2020,1,16,Longwood,Presbyterian,H,67,74
2020,1,20,Longwood,UNC Asheville,H,66,71
2020,2,10,Longwood,Campbell,H,57,56
2020,2,22,Longwood,High Point,H,57,54
2020,1,4,Longwood,USC Upstate,H,56,73
2020,1,30,Longwood,Radford,H,55,67
2020,3,5,Longwood,Hampton,N,53,78
2020,3,3,Louisiana,Coastal Carolina,H,108,101
2019,12,3,Louisiana,Southeastern La.,H,98,81
2019,11,9,Louisiana,McNeese,H,85,80
2020,1,25,Louisiana,La.-Monroe,H,81,60
2020,2,6,Louisiana,Georgia St.,H,80,78
2020,1,4,Louisiana,Troy,H,79,62
2020,2,8,Louisiana,Ga. Southern,H,79,86
2019,12,29,Louisiana,UC Santa Barbara,H,77,85
2020,2,26,Louisiana,Arkansas St.,H,77,74
2019,11,15,Louisiana,Youngstown St.,H,73,61
2019,12,21,Louisiana,Little Rock,H,66,69
2020,1,16,Louisiana,UT Arlington,H,65,81
2020,1,18,Louisiana,Texas St.,H,59,68
2020,1,2,Louisiana,South Alabama,H,57,60
2019,11,25,Louisiana,Detroit Mercy,N,81,62
2019,11,26,Louisiana,UC Irvine,N,67,92
2019,11,22,Louisiana Tech,North Ala.,H,82,61
2020,2,15,Louisiana Tech,Fla. Atlantic,H,81,68
2019,11,30,Louisiana Tech,Samford,H,78,57
2020,1,4,Louisiana Tech,Southern Miss.,H,78,50
2019,12,14,Louisiana Tech,Louisiana,H,77,59
2019,11,19,Louisiana Tech,Mississippi Val.,H,76,43
2020,2,1,Louisiana Tech,Old Dominion,H,76,73
2020,3,4,Louisiana Tech,FIU,H,76,73
2020,1,16,Louisiana Tech,Rice,H,72,56
2020,1,30,Louisiana Tech,Charlotte,H,72,59
2019,12,17,Louisiana Tech,N.C. Central,H,69,60
2020,3,7,Louisiana Tech,Charlotte,H,66,43
2020,2,13,Louisiana Tech,FIU,H,60,57
2020,1,18,Louisiana Tech,North Texas,H,50,51
2019,12,14,Louisville,Eastern Ky.,H,99,67
2019,11,13,Louisville,Indiana St.,H,91,62
2020,2,19,Louisville,Syracuse,H,90,66
2019,11,17,Louisville,N.C. Central,H,87,58
2020,2,5,Louisville,Wake Forest,H,86,76
2019,11,24,Louisville,Akron,H,82,76
2020,1,25,Louisville,Clemson,H,80,62
2020,2,8,Louisville,Virginia,H,80,73
2019,11,10,Louisville,Youngstown St.,H,78,55
2019,11,20,Louisville,USC Upstate,H,76,50
2020,1,7,Louisville,Miami (FL),H,74,58
2020,2,22,Louisville,North Carolina,H,72,55
2019,12,18,Louisville,Miami (OH),H,70,46
2020,1,22,Louisville,Georgia Tech,H,68,64
2020,3,1,Louisville,Virginia Tech,H,68,52
2020,1,4,Louisville,Florida St.,H,65,78
2019,12,6,Louisville,Pittsburgh,H,64,46
2019,12,3,Louisville,Michigan,H,58,43
2019,11,29,Louisville,Western Ky.,N,71,54
2019,12,10,Louisville,Texas Tech,N,57,70
2019,11,16,Loyola Chicago,Saint Joseph's,H,85,68
2019,11,20,Loyola Chicago,IUPUI,H,85,62
2020,2,19,Loyola Chicago,Illinois St.,H,84,69
2019,11,5,Loyola Chicago,UC Davis,H,82,48
2020,2,15,Loyola Chicago,UNI,H,82,73
2020,1,11,Loyola Chicago,Evansville,H,78,44
2020,1,22,Loyola Chicago,Indiana St.,H,75,55
2019,11,12,Loyola Chicago,Coppin St.,H,72,76
2020,2,9,Loyola Chicago,Valparaiso,H,70,68
2019,12,15,Loyola Chicago,Norfolk St.,H,64,45
2020,1,16,Loyola Chicago,Southern Ill.,H,64,48
2020,2,25,Loyola Chicago,Drake,H,64,60
2020,1,4,Loyola Chicago,Missouri St.,H,62,58
2020,2,1,Loyola Chicago,Bradley,H,62,51
2019,12,22,Loyola Chicago,Davidson,H,56,59
2019,12,18,Loyola Chicago,Vanderbilt,N,78,70
2020,3,6,Loyola Chicago,Valparaiso,N,73,74
2019,11,27,Loyola Chicago,Old Dominion,N,68,61
2019,11,26,Loyola Chicago,Colorado St.,N,60,61
2019,11,25,Loyola Chicago,South Fla.,N,55,66
2019,12,27,Loyola Maryland,UMass Lowell,H,93,81
2020,1,22,Loyola Maryland,American,H,91,93
2019,11,17,Loyola Maryland,Fairfield,H,84,75
2020,2,16,Loyola Maryland,Colgate,H,84,80
2020,2,19,Loyola Maryland,Army West Point,H,81,77
2020,1,2,Loyola Maryland,Holy Cross,H,80,70
2020,2,1,Loyola Maryland,Navy,H,79,73
2020,2,8,Loyola Maryland,Bucknell,H,78,65
2019,12,1,Loyola Maryland,Binghamton,H,77,65
2020,2,29,Loyola Maryland,Lehigh,H,71,74
2020,1,11,Loyola Maryland,Lafayette,H,62,65
2020,1,13,Loyola Maryland,Boston U.,H,53,85
2019,11,25,Loyola Maryland,IUPUI,N,81,77
2019,12,8,LSU,Northwestern St.,H,109,59
2020,3,7,LSU,Georgia,H,94,64
2019,12,3,LSU,New Orleans,H,90,54
2020,1,29,LSU,Alabama,H,90,76
2019,11,8,LSU,Bowling Green,H,88,79
2020,1,21,LSU,Florida,H,84,82
2020,2,11,LSU,Missouri,H,82,78
2020,1,8,LSU,Arkansas,H,79,77
2019,11,19,LSU,UMBC,H,77,50
2020,2,18,LSU,Kentucky,H,76,79
2019,11,16,LSU,Nicholls St.,H,75,65
2019,12,29,LSU,Liberty,H,74,57
2019,11,29,LSU,Missouri St.,H,73,58
2020,2,1,LSU,Ole Miss,H,73,63
2020,2,29,LSU,Texas A&M,H,64,50
2019,12,18,LSU,ETSU,H,63,74
2020,1,11,LSU,Mississippi St.,H,60,59
2019,11,24,LSU,Rhode Island,N,96,83
2019,11,22,LSU,Utah St.,N,78,80
2019,12,21,LSU,Southern California,N,68,70
2020,1,15,Maine,UMass Lowell,H,104,98
2020,1,19,Maine,Binghamton,H,86,63
2019,11,6,Maine,Merrimack,H,84,64
2020,1,2,Maine,Columbia,H,75,72
2020,2,29,Maine,UMBC,H,74,48
2020,2,26,Maine,New Hampshire,H,70,77
2019,12,15,Maine,Quinnipiac,H,61,81
2020,2,16,Maine,Albany (NY),H,60,66
2020,1,22,Maine,Vermont,H,57,59
2020,1,5,Maine,Stony Brook,H,52,73
2020,2,1,Maine,Hartford,H,49,55
2019,12,11,Maine,Dartmouth,H,44,77
2019,11,12,Manhattan,Delaware St.,H,85,74
2020,1,12,Manhattan,Siena,H,81,69
2020,2,7,Manhattan,Niagara,H,77,59
2020,2,2,Manhattan,Iona,H,72,49
2020,1,16,Manhattan,Quinnipiac,H,69,57
2020,2,26,Manhattan,Marist,H,65,56
2020,2,21,Manhattan,Saint Peter's,H,64,67
2020,1,26,Manhattan,Rider,H,63,67
2019,12,14,Manhattan,Western Mich.,H,58,59
2020,1,18,Manhattan,Monmouth,H,58,65
2019,11,16,Manhattan,Albany (NY),H,57,51
2020,2,23,Manhattan,Canisius,H,56,57
2020,3,6,Manhattan,Fairfield,H,50,66
2020,1,19,Marist,Iona,H,83,73
2020,2,23,Marist,Niagara,H,76,54
2019,11,23,Marist,The Citadel,H,75,79
2020,1,22,Marist,Manhattan,H,75,73
2020,2,7,Marist,Saint Peter's,H,72,61
2020,3,4,Marist,Canisius,H,69,85
2019,11,30,Marist,Army West Point,H,64,66
2020,2,21,Marist,Monmouth,H,61,65
2020,1,3,Marist,Quinnipiac,H,58,63
2019,12,18,Marist,New Hampshire,H,56,64
2020,2,14,Marist,Fairfield,H,53,57
2020,1,12,Marist,Rider,H,52,69
2019,11,12,Marist,Hartford,H,51,62
2020,2,28,Marist,Siena,H,50,52
2019,12,28,Marquette,Central Ark.,H,106,54
2019,12,17,Marquette,Grambling,H,93,72
2020,2,26,Marquette,Georgetown,H,93,72
2019,11,5,Marquette,Loyola Maryland,H,88,53
2020,1,15,Marquette,Xavier,H,85,65
2019,12,20,Marquette,North Dakota St.,H,82,68
2020,1,21,Marquette,St. John's (NY),H,82,68
2020,1,7,Marquette,Providence,H,80,81
2020,2,29,Marquette,Seton Hall,H,79,88
2020,2,1,Marquette,DePaul,H,76,72
2020,2,9,Marquette,Butler,H,76,57
2019,12,4,Marquette,Jacksonville,H,75,56
2020,1,4,Marquette,Villanova,H,71,60
2019,11,23,Marquette,Robert Morris,H,66,62
2019,11,13,Marquette,Purdue,H,65,55
2020,2,18,Marquette,Creighton,H,65,73
2019,11,29,Marquette,Southern California,N,101,79
2019,11,28,Marquette,Davidson,N,73,63
2019,12,1,Marquette,Maryland,N,63,84
2020,3,4,Marshall,Fla. Atlantic,H,94,82
2019,11,21,Marshall,Howard,H,91,63
2019,12,19,Marshall,Eastern Ky.,H,90,72
2020,1,2,Marshall,Rice,H,89,69
2020,2,8,Marshall,Louisiana Tech,H,83,79
2020,1,16,Marshall,Charlotte,H,75,77
2020,2,22,Marshall,Old Dominion,H,74,66
2019,12,4,Marshall,Akron,H,73,85
2020,2,6,Marshall,Southern Miss.,H,72,58
2019,11,10,Marshall,Toledo,H,70,96
2020,1,18,Marshall,Old Dominion,H,68,67
2019,11,7,Marshall,Robert Morris,H,67,60
2019,11,19,Marshall,Col. of Charleston,H,66,76
2020,1,4,Marshall,North Texas,H,64,67
2020,1,22,Marshall,Western Ky.,H,60,64
2019,12,29,Marshall,Duquesne,N,83,61
2019,11,5,Maryland,Holy Cross,H,95,71
2019,11,22,Maryland,George Mason,H,86,63
2019,12,29,Maryland,Bryant,H,84,70
2020,3,8,Maryland,Michigan,H,83,70
2020,1,30,Maryland,Iowa,H,82,72
2019,11,16,Maryland,Oakland,H,80,50
2020,2,18,Maryland,Northwestern,H,76,67
2020,1,4,Maryland,Indiana,H,75,59
2019,11,19,Maryland,Fairfield,H,74,55
2019,11,9,Maryland,Rhode Island,H,73,55
2019,12,4,Maryland,Notre Dame,H,72,51
2020,2,11,Maryland,Nebraska,H,72,70
2020,1,7,Maryland,Ohio St.,H,67,55
2020,2,29,Maryland,Michigan St.,H,66,78
2019,12,7,Maryland,Illinois,H,59,58
2020,1,18,Maryland,Purdue,H,57,50
2020,2,4,Maryland,Rutgers,H,56,51
2019,12,1,Maryland,Marquette,N,84,63
2019,11,29,Maryland,Harvard,N,80,73
2019,11,28,Maryland,Temple,N,76,69
2020,1,29,Massachusetts,Saint Joseph's,H,91,76
2019,11,16,Massachusetts,Central Conn. St.,H,89,43
2019,11,20,Massachusetts,Rider,H,82,72
2019,11,12,Massachusetts,Northeastern,H,80,71
2019,12,4,Massachusetts,South Carolina,H,80,84
2019,12,11,Massachusetts,Yale,H,80,83
2019,11,5,Massachusetts,UMass Lowell,H,79,64
2020,1,8,Massachusetts,La Salle,H,77,69
2019,12,20,Massachusetts,Maine,H,74,53
2020,1,25,Massachusetts,Duquesne,H,73,64
2020,2,9,Massachusetts,George Mason,H,69,67
2020,2,18,Massachusetts,Saint Louis,H,67,63
2020,2,15,Massachusetts,Dayton,H,63,71
2020,3,7,Massachusetts,Rhode Island,H,63,64
2020,2,26,Massachusetts,VCU,H,60,52
2020,1,18,Massachusetts,George Washington,H,51,75
2019,11,24,Massachusetts,St. John's (NY),N,63,78
2020,1,15,Massachusetts,St. Bonaventure,N,61,74
2019,11,23,Massachusetts,Virginia,N,46,58
2020,2,26,McNeese,Southeastern La.,H,104,82
2020,1,25,McNeese,Houston Baptist,H,102,89
2020,2,1,McNeese,Lamar University,H,91,96
2020,1,11,McNeese,Northwestern St.,H,85,76
2019,12,10,McNeese,Kansas City,H,82,73
2020,1,29,McNeese,Nicholls St.,H,80,74
2020,2,22,McNeese,New Orleans,H,77,82
2020,2,8,McNeese,Central Ark.,H,76,82
2020,1,2,McNeese,Sam Houston St.,H,75,94
2019,12,21,McNeese,SFA,H,73,81
2020,1,15,McNeese,UIW,H,72,56
2019,11,16,Memphis,Alcorn,H,102,56
2019,11,5,Memphis,South Carolina St.,H,97,64
2019,12,28,Memphis,New Orleans,H,97,55
2019,11,8,Memphis,UIC,H,92,46
2019,11,23,Memphis,Ole Miss,H,87,86
2019,12,31,Memphis,Tulane,H,84,73
2020,2,5,Memphis,Temple,H,79,65
2019,12,21,Memphis,Jackson St.,H,77,49
2020,2,19,Memphis,East Carolina,H,77,73
2020,2,8,Memphis,South Fla.,H,73,75
2019,12,3,Memphis,Bradley,H,71,56
2020,1,25,Memphis,SMU,H,70,74
2020,2,1,Memphis,UConn,H,70,63
2019,11,20,Memphis,Little Rock,H,68,58
2020,3,5,Memphis,Wichita St.,H,68,60
2020,1,4,Memphis,Georgia,H,62,65
2020,1,16,Memphis,Cincinnati,H,60,49
2020,2,22,Memphis,Houston,H,60,59
2019,11,28,Memphis,NC State,N,83,78
2019,11,12,Memphis,Oregon,N,74,82
2020,2,19,Mercer,Samford,H,106,66
2020,1,22,Mercer,Western Caro.,H,85,79
2019,11,15,Mercer,FGCU,H,84,68
2020,2,1,Mercer,The Citadel,H,76,71
2019,11,11,Mercer,Kennesaw St.,H,74,62
2020,1,15,Mercer,VMI,H,73,62
2019,12,20,Mercer,Furman,H,62,64
2019,12,7,Mercer,Georgia St.,H,61,73
2020,1,4,Mercer,Chattanooga,H,61,70
2020,2,8,Mercer,ETSU,H,60,73
2020,2,29,Mercer,Wofford,H,59,47
2020,2,15,Mercer,UNC Greensboro,H,55,67
2019,12,22,Mercer,Fla. Atlantic,H,50,65
2019,12,2,Mercer,Holy Cross,N,67,81
2019,12,1,Mercer,Canisius,N,66,76
2020,3,7,Mercer,Western Caro.,N,56,70
2020,1,23,Merrimack,Fairleigh Dickinson,H,74,71
2020,1,15,Merrimack,Bryant,H,71,67
2020,2,1,Merrimack,LIU,H,70,59
2019,12,11,Merrimack,Army West Point,H,69,60
2020,2,27,Merrimack,Central Conn. St.,H,69,58
2020,2,15,Merrimack,Wagner,H,68,59
2019,12,29,Merrimack,Boston U.,H,67,69
2020,1,9,Merrimack,Mount St. Mary's,H,64,61
